FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS2 Corrected,FOS10_ROS3 Corrected,FOS10_ROS4 Corrected,FOS10_ROS5 Corrected,FOS10_ROS6 Corrected,FOS10_ROS7 Corrected,FOS10_ROS8 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS11 Corrected,FOS7_ROS12 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS4 Corrected,FOS7_ROS5 Corrected,FOS7_ROS6 Corrected,FOS7_ROS7 Corrected,FOS7_ROS8 Corrected,FOS7_ROS9 Corrected,FOS8_ROS10 Corrected,FOS8_ROS11 Corrected,FOS8_ROS12 Corrected,FOS8_ROS13 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS4 Corrected,FOS8_ROS5 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS8_ROS9 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS12 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS2 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS5 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
3,1084,0,0,28,0,0,0,0,36,17,0,0,0,252,0,0,0,1,0,2,0,228,1,0,0,197,0,0,0,0,0,366,0,0,0,0,0,0,1,0,0,74,362,90,26,0,0,0,0,155,0,0,230,41,31,21,8,0,1,0,42,44,12,0,227,13,4,0,0,0,190,18,0,5,0,0,685,0,0,0,674,0,310,28,3,0,0,0,181,0,0,7,1,0,68,0,0,0,0,21,50,1,0,133,102,25,0,0,0,300,169,0,14,22,36,338,32,1,0,463,444,321,12,41,0,26,1136,1060,73
0,6614,0,0,861,60,0,0,1,574,1245,77,0,0,2156,0,0,0,0,0,0,1,1147,0,0,0,1322,0,0,0,0,0,2678,0,2,0,0,0,0,3527,0,1492,6169,9638,9889,5382,2694,7,921,2181,13615,0,1782,10163,5661,3779,5437,4708,2485,1288,11,3804,3978,3081,3238,10197,3339,1651,396,2441,1284,7685,1798,14,2636,284,942,19001,0,376,78,7484,141,11856,3589,731,10,744,16,6748,0,0,22,2,0,1410,0,0,0,0,154,685,10,0,8031,4158,3452,2130,0,0,9957,7475,9,2461,3830,2052,8563,488,0,0,4272,11372,10789,6831,3750,11,864,9651,10408,1501
0,228,0,0,8,0,0,0,0,16,34,0,0,0,42,0,0,0,0,0,0,0,62,0,0,0,45,0,0,0,0,0,103,0,0,1,0,0,0,22,0,4,61,250,132,46,14,0,1,4,170,0,43,198,69,10,33,25,15,0,1,126,78,60,51,222,61,32,0,1,0,170,38,1,99,0,15,720,0,12,4,332,0,209,46,21,0,39,11,135,0,0,1,0,0,279,0,0,0,0,10,104,2,0,82,95,7,0,0,0,476,345,0,66,93,0,302,0,2,0,198,194,226,51,89,0,12,528,408,41
0,0,0,0,3,0,0,0,0,4,0,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,17,0,0,0,0,0,34,0,0,0,1,0,2,18,0,2,161,206,150,56,22,0,5,7,354,0,4,136,21,9,84,27,32,9,0,7,56,35,1,228,4,0,1,0,0,112,18,0,13,0,19,500,0,0,0,158,0,136,62,0,0,41,0,74,0,0,0,0,0,6,0,0,0,0,2,18,0,0,8,0,0,0,0,0,168,18,0,2,0,0,115,0,0,0,53,160,28,18,29,0,0,272,95,0
3,568,0,1,28,3,0,0,0,33,11,0,0,0,129,0,0,0,0,0,0,0,85,0,0,0,63,0,0,0,0,0,186,0,0,0,0,0,1,38,0,0,206,377,194,39,41,0,4,13,302,0,14,290,124,56,69,34,7,0,1,200,156,67,83,362,160,25,11,0,1,149,25,0,27,0,18,886,0,16,0,402,15,436,144,26,0,50,9,261,0,0,3,1,0,157,0,0,0,0,19,182,22,0,399,187,176,78,0,0,366,420,1,159,271,146,444,3,0,0,395,392,757,253,307,0,13,817,885,26
0,247,0,0,63,12,0,0,0,53,62,14,0,1,457,1,0,0,0,0,0,0,91,0,1,0,155,0,0,0,0,0,563,1,1,0,0,0,0,62,0,11,207,458,335,102,50,0,7,9,552,0,54,469,235,147,125,72,16,10,1,180,212,163,196,411,251,181,11,61,94,444,89,2,151,12,39,1101,0,133,68,2073,12,657,396,101,1,49,12,541,0,0,8,0,0,1267,2,0,0,1,34,439,94,10,265,188,170,62,0,0,678,510,1,324,648,219,412,58,0,0,363,456,715,449,281,0,41,906,943,135
0,429,0,0,9,0,0,0,0,29,13,4,0,1,83,0,0,0,0,0,0,0,119,0,1,0,74,0,1,0,0,0,209,2,0,1,0,0,0,42,0,11,135,285,183,52,13,0,1,11,269,0,18,151,46,45,52,13,3,9,0,100,88,75,30,460,103,32,15,2,0,138,18,0,7,3,0,613,0,22,1,472,0,291,122,42,1,34,1,154,0,0,0,0,0,257,0,0,2,0,21,96,16,0,132,90,35,0,0,0,381,238,0,82,29,15,232,8,1,0,298,190,407,143,110,0,2,497,515,32
0,5159,3,0,192,4,0,0,0,309,301,0,0,0,1652,0,0,0,0,0,0,3,1142,0,0,0,1166,2,3,0,0,0,2535,1,0,0,0,0,1,3306,0,1406,4779,6645,6804,3949,2064,6,677,1907,10187,0,1814,7097,3757,2746,4558,4458,2370,1195,9,2286,3404,2608,3082,7847,2531,1593,284,1531,906,5651,1296,16,1849,249,942,12852,0,406,119,7921,160,9811,2881,593,4,471,10,5075,0,0,32,3,0,1912,0,0,0,0,139,1249,64,0,2462,1047,743,371,0,0,4638,2828,8,838,608,150,4590,86,0,0,2878,5145,4445,1852,744,2,240,6449,6033,411
0,435,0,0,20,0,0,0,0,45,34,3,0,0,334,0,0,0,0,0,0,0,130,0,0,0,141,0,0,0,0,0,293,0,0,0,0,0,0,34,0,2,229,475,374,42,22,0,3,2,405,0,10,334,129,10,109,43,27,1,1,102,111,113,85,396,117,19,8,37,33,251,36,0,79,7,0,911,0,6,4,734,5,401,169,32,0,0,2,329,0,0,3,0,0,233,0,0,0,0,6,126,2,0,271,99,131,12,0,0,525,446,3,155,207,168,390,12,0,0,368,650,400,193,171,0,3,816,1013,34
1,635,0,0,13,1,0,0,0,35,1,0,0,0,169,0,0,0,0,0,0,0,74,0,0,0,111,0,3,0,0,0,245,0,0,0,0,0,0,36,0,3,206,313,239,63,30,1,5,10,367,0,15,240,105,58,78,37,14,5,1,164,139,48,55,426,128,17,2,0,13,197,32,0,44,5,11,920,0,12,8,583,0,498,80,14,0,3,2,337,0,0,2,2,0,205,0,0,0,0,23,158,15,0,259,147,53,36,0,0,509,305,0,91,138,102,366,9,0,0,437,376,427,118,155,0,76,718,773,42
0,57,0,0,0,0,0,0,0,6,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,24,0,0,0,0,0,2,6,0,3,32,96,54,9,8,0,4,0,97,0,1,68,23,43,17,6,9,2,0,28,9,2,10,67,53,0,7,22,4,41,8,0,0,0,0,269,0,0,1,119,0,120,18,3,0,0,0,40,0,0,0,0,0,21,0,0,0,0,4,8,0,0,0,10,16,46,0,0,84,171,0,32,129,0,71,0,0,0,43,113,51,54,0,0,0,142,135,0
0,3833,0,0,83,0,0,0,0,393,192,0,0,0,1499,0,0,0,0,0,0,1,1110,0,0,0,1090,1,7,0,0,0,1927,0,2,1,0,0,0,3394,0,1352,5453,8171,8078,4300,2197,12,774,1668,11741,0,1546,8169,4591,3249,4900,4378,2366,1131,12,3151,3548,2534,2631,9082,2746,1291,301,1614,872,6607,1425,13,2032,207,1132,15864,0,334,66,7264,89,10138,2774,510,2,367,21,5377,0,0,23,0,0,817,0,0,0,0,138,697,5,0,4563,2365,1373,905,0,0,7084,4525,12,1477,1595,1255,5956,66,0,0,3180,7759,6198,3502,1966,2,273,8328,7319,251
1,472,4,0,4,0,0,0,0,59,10,4,0,0,247,0,0,0,0,0,0,0,170,0,0,0,179,2,0,0,0,0,268,0,0,0,0,0,0,49,0,6,205,485,355,62,23,1,4,0,458,0,19,325,154,51,134,82,19,20,0,170,149,55,76,437,183,69,39,38,13,359,102,0,39,5,1,1205,0,20,1,733,15,578,115,32,0,21,0,365,0,0,3,3,0,225,0,0,0,0,16,115,14,0,325,161,185,0,0,1,617,485,0,171,230,49,295,9,0,0,367,428,422,328,184,1,17,836,1006,94
0,795,0,0,14,0,0,0,0,43,54,2,0,0,127,0,0,0,0,0,0,0,54,0,0,0,95,0,1,0,0,0,221,0,2,0,0,0,2,59,0,10,153,499,271,132,22,0,10,2,429,0,21,423,100,74,82,39,17,1,0,119,146,55,93,423,143,34,17,11,8,215,44,0,28,9,1,1133,0,0,0,587,12,499,241,32,0,0,0,220,1,0,0,0,0,179,0,0,1,0,20,106,0,1,243,269,135,123,0,0,540,552,1,201,255,58,395,4,3,0,313,688,683,375,117,0,76,901,1024,87
0,2153,0,0,188,0,0,0,0,230,214,2,0,0,849,0,0,0,0,0,0,3,662,0,0,0,643,1,5,0,0,0,1638,0,0,0,0,0,7,2480,0,1302,3780,5701,5483,3408,1614,5,582,1536,7830,0,1447,5442,2915,1957,3490,3084,1727,905,9,1781,2497,1749,2332,5556,1759,901,247,1546,834,4256,956,12,1463,176,729,11208,0,199,41,4362,90,7176,1808,246,5,88,3,4571,0,0,17,0,0,718,0,0,0,1,110,433,8,0,2761,1515,1095,859,0,0,4777,3131,5,1217,1300,746,4011,89,0,0,2167,5043,4369,2600,1669,6,365,5740,4701,473
0,799,0,0,12,0,0,0,0,43,15,5,0,0,91,0,0,0,0,0,0,0,116,0,0,0,97,0,0,0,0,0,228,0,1,0,0,0,0,30,0,2,222,372,265,62,29,1,1,4,371,0,6,353,100,18,83,67,8,3,0,220,119,60,68,304,158,6,20,2,17,191,14,0,55,1,0,1106,0,1,0,619,0,476,121,41,0,0,0,222,0,0,5,1,0,329,0,0,0,0,20,65,4,0,255,127,61,0,0,0,483,230,0,104,238,147,420,2,0,0,379,358,364,162,197,0,1,809,636,15
0,761,0,0,50,16,0,0,0,48,68,10,0,1,337,0,0,0,0,0,0,0,160,0,0,0,172,0,0,0,0,0,397,0,0,0,0,0,0,36,0,2,165,427,260,124,37,1,9,10,455,0,32,310,216,63,95,38,5,0,0,174,309,128,170,514,321,178,64,21,27,339,91,1,47,7,56,1161,0,105,17,1391,75,545,375,73,1,116,14,396,0,0,5,8,0,948,0,0,1,0,37,903,205,33,217,247,390,74,0,0,673,491,1,128,167,50,501,68,1,0,430,643,722,376,274,0,24,776,992,102
0,2,0,0,4,3,1,0,0,46,7,4,0,0,120,0,0,0,0,0,0,0,37,0,0,0,76,0,1,0,0,0,150,0,0,0,0,0,0,42,0,8,162,378,216,46,10,1,1,16,450,0,36,269,111,79,112,43,13,8,0,122,90,73,46,410,200,51,7,63,20,276,34,0,19,1,16,694,0,23,22,533,0,457,99,31,0,0,0,288,1,0,6,1,0,67,0,0,0,0,8,108,4,0,162,153,97,55,0,0,590,470,0,64,186,19,292,0,0,1,216,410,395,202,252,2,58,656,472,26
2,550,0,0,5,0,0,0,0,46,27,2,0,0,104,0,0,0,0,0,0,0,88,0,0,0,102,1,0,0,0,0,203,0,0,0,0,0,0,22,0,4,161,316,306,118,20,0,2,1,313,0,1,232,96,113,85,28,0,0,0,154,140,21,56,333,156,68,16,40,2,214,27,0,17,0,0,895,0,0,1,549,0,404,97,38,0,0,0,223,0,0,3,2,0,300,0,0,0,0,11,207,20,0,175,136,58,0,0,0,433,509,1,200,322,15,379,3,0,0,264,745,879,218,42,0,3,674,864,34
0,6484,0,0,179,0,0,0,1,513,244,0,0,0,1905,0,0,0,0,0,0,2,1054,0,0,0,942,5,0,0,0,0,2452,0,2,0,0,0,3,4369,0,1844,7423,11764,10690,5789,2857,7,836,2105,16763,0,1926,10573,5865,3787,6260,5488,2742,1305,18,4384,4865,3345,3679,11928,4061,1917,416,1906,1229,8661,1945,15,2829,307,1261,21477,0,565,159,8351,205,14541,4173,725,11,366,23,8170,0,0,30,0,0,1536,0,0,0,0,126,674,16,0,6337,2937,1845,965,0,0,10347,6404,13,2239,1927,1275,8447,37,0,0,4134,10648,8552,5101,2658,8,748,12074,9244,471
0,8381,0,0,260,0,0,0,0,552,442,41,0,0,1455,0,0,0,0,0,0,4,1562,0,0,0,1263,1,0,0,0,0,2709,0,0,0,0,0,1,4667,0,2036,7840,11827,11540,6587,3135,9,1262,2435,15746,0,2168,11299,6309,4466,6913,6272,3519,1719,21,4603,5357,3836,4528,12705,4601,2508,491,2718,1468,9617,2392,16,4188,373,1538,22212,0,663,172,7945,437,14435,4788,951,4,453,57,8172,0,0,19,0,0,1270,0,0,0,0,179,717,18,0,7869,4088,2870,1697,0,0,11440,8684,9,2995,3204,1674,9640,171,0,0,4167,13285,11398,6512,4575,17,968,11720,9398,672
1,239,0,0,16,1,0,0,0,62,35,0,0,0,142,0,0,0,0,0,0,1,134,0,0,1,135,2,0,0,0,0,321,0,0,0,0,0,1,63,0,11,344,727,423,87,44,0,17,0,580,0,51,365,175,134,164,47,15,1,0,227,127,87,43,396,198,59,54,0,17,413,60,1,45,4,0,1735,0,0,0,1264,0,793,122,34,3,197,0,434,0,0,4,0,0,422,0,0,0,0,24,240,17,1,441,209,52,26,0,0,608,497,1,168,176,117,617,2,1,0,528,794,424,123,179,0,19,1310,1295,40
0,628,1,0,18,0,0,0,0,45,31,3,0,0,172,0,0,0,0,0,0,0,93,0,0,0,75,0,0,0,0,0,141,1,0,0,0,0,1,48,0,5,143,366,149,62,8,0,2,9,390,0,3,203,94,62,64,27,8,15,0,137,48,74,26,423,53,44,6,5,0,255,49,0,11,2,4,832,0,0,0,652,17,375,104,20,3,46,0,172,0,0,1,1,0,281,0,0,0,0,18,89,9,0,238,57,109,2,0,0,524,428,1,106,121,76,311,3,2,0,336,525,186,106,82,0,13,626,687,21
0,587,0,0,17,0,0,0,0,33,8,2,0,0,153,0,0,0,0,0,0,0,70,0,0,0,85,0,0,0,0,1,216,0,0,0,0,0,1,10,0,0,172,477,180,50,40,0,15,17,318,0,21,240,117,57,76,34,25,10,1,180,139,76,36,392,86,50,3,32,0,218,39,0,93,12,47,812,0,18,17,411,3,266,137,17,0,0,0,169,0,0,6,1,0,217,0,0,0,0,18,71,0,0,340,175,135,85,0,0,590,345,1,236,232,34,332,6,2,0,335,460,478,283,142,1,13,624,705,106
0,5720,0,0,134,0,0,0,1,423,260,0,0,0,1683,0,0,0,0,0,0,2,1018,0,0,0,1174,0,0,0,0,0,2486,0,0,0,0,0,0,3351,0,1249,6086,9918,9563,5116,2327,9,655,1563,13571,0,1574,9856,4929,3507,5458,4924,2649,1209,22,3475,4023,3116,3651,9513,3346,1576,382,1745,994,7687,1762,12,2144,238,923,19591,0,436,98,6590,195,11963,3762,740,13,576,47,6864,0,0,23,2,0,1027,0,0,0,1,168,695,28,0,5505,2675,2059,971,0,0,8036,5844,19,2013,1941,1108,7328,79,0,0,3380,11198,7674,4199,2429,5,487,10770,8139,322
0,678,0,0,16,0,0,0,0,54,42,0,0,0,176,0,0,0,0,0,0,1,171,0,0,0,161,0,0,0,0,0,277,0,0,0,0,0,0,32,0,1,182,501,325,122,35,0,6,1,630,0,17,312,135,122,120,80,4,3,0,97,149,55,12,401,147,55,1,55,44,256,34,0,130,3,0,1112,0,5,1,788,0,432,152,15,0,11,0,322,0,0,4,1,0,383,0,0,1,0,16,161,18,0,492,234,81,74,0,0,421,599,3,239,307,16,402,13,0,0,525,428,562,269,99,0,53,1012,969,28
0,4040,0,0,119,0,0,0,1,469,249,14,0,0,1490,0,0,0,0,0,0,3,955,0,0,0,908,3,6,0,0,0,1855,0,1,1,0,0,6,3628,0,1486,6792,9737,9467,4893,2310,6,752,1784,13645,0,1432,9144,5091,3849,5704,4972,2981,1196,10,4013,4199,3016,3164,9496,3774,2110,518,2709,1574,8013,1972,11,1924,353,1043,18800,0,682,131,6360,398,12558,3726,772,10,574,64,7236,0,0,24,2,0,1253,0,0,0,2,165,746,29,0,5637,2525,1935,1070,0,0,9336,4941,18,1667,2723,1571,7249,50,0,0,3444,9283,8068,3758,2898,8,821,10876,7467,371
0,719,0,0,78,3,0,0,0,43,62,3,0,0,477,0,0,0,0,0,2,1,317,0,0,0,189,1,0,0,0,0,485,0,1,1,0,0,0,54,0,2,295,539,354,122,54,0,12,16,560,0,26,368,188,139,122,50,17,2,0,145,197,109,112,702,271,212,54,63,62,356,83,0,118,5,12,1450,0,162,66,2045,60,890,391,140,2,201,18,465,0,0,10,6,0,1191,0,0,0,0,48,899,174,16,434,156,75,72,6,0,609,495,0,211,287,102,522,42,1,1,408,742,641,379,363,0,49,893,1252,84
0,637,1,0,19,6,0,0,0,73,50,0,0,0,131,0,0,0,0,1,0,0,48,16,0,0,91,0,1,0,0,0,236,0,1,0,0,0,1,36,0,2,176,536,301,130,19,0,0,0,523,0,1,320,183,49,145,94,15,9,0,78,118,84,23,507,124,37,2,16,0,278,39,0,62,3,4,1196,0,10,8,587,0,619,171,19,1,109,0,287,0,0,6,1,0,320,0,0,0,0,13,132,5,0,442,154,65,15,0,0,464,530,0,176,203,82,337,2,0,0,394,596,480,325,306,0,15,937,1207,24
0,1743,0,1,14,0,0,0,1,134,54,0,0,0,551,0,0,0,0,0,0,1,341,0,0,0,264,2,0,0,0,0,587,0,0,0,1,0,0,938,0,361,2110,4229,3164,1738,728,1,200,354,4576,0,277,3241,1523,909,1700,1511,621,286,1,1159,1281,697,564,3344,840,429,85,360,269,2483,558,3,483,80,256,7180,0,103,0,2271,21,3860,1077,154,2,51,10,2401,0,0,4,1,0,284,0,0,0,1,48,121,1,0,1008,374,316,69,0,0,2196,1350,3,239,221,207,2057,0,0,0,891,2697,1998,704,432,0,11,4285,2212,64
0,660,0,0,236,29,0,0,0,127,249,31,0,0,796,0,0,0,0,0,0,0,463,0,0,0,414,2,0,0,0,0,1260,0,0,0,0,0,3,93,0,13,289,766,386,152,29,0,16,2,563,0,78,750,345,260,167,81,34,4,1,278,428,217,282,1001,534,339,50,129,125,634,137,1,105,12,67,1783,0,98,13,3933,7,1370,564,140,1,60,22,775,0,0,23,4,0,1466,0,0,0,0,86,827,122,2,509,426,152,95,0,0,739,886,3,183,277,187,800,115,0,0,670,1338,830,391,183,2,27,1833,1764,372
0,143,0,0,79,10,0,0,0,71,38,16,1,0,340,0,0,0,0,0,0,0,208,0,0,0,232,0,0,0,0,0,619,0,0,0,0,0,0,73,0,12,229,536,438,166,55,1,1,22,577,0,55,478,215,180,110,107,25,5,1,240,266,180,200,599,332,271,75,98,44,361,117,2,81,4,12,1367,0,122,38,2667,84,923,378,150,2,75,12,438,0,0,20,8,0,1579,0,0,0,0,44,922,128,12,537,307,276,113,0,0,896,808,2,241,293,478,608,35,0,0,417,805,1040,790,431,1,79,943,1101,168
0,104,0,0,21,1,0,0,0,29,12,3,0,2,258,0,0,0,0,0,0,0,160,0,0,0,91,0,0,0,0,0,308,0,0,0,0,0,0,11,0,0,69,189,96,7,0,0,0,0,183,1,0,109,24,7,14,7,6,1,0,68,32,26,11,117,11,3,1,0,0,108,10,0,0,0,0,558,0,0,0,608,0,192,52,5,0,0,0,125,0,0,4,0,0,55,0,0,1,0,6,30,0,0,81,37,0,17,0,0,137,200,0,7,33,7,176,11,3,0,195,166,292,306,36,0,0,765,680,19
0,51,0,0,59,17,0,0,0,44,25,3,0,0,341,0,0,0,0,0,1,0,132,0,1,0,132,0,0,0,0,0,398,0,0,0,0,0,0,57,0,4,156,466,267,104,13,0,1,4,351,0,48,422,253,145,25,7,5,0,1,252,240,180,175,622,332,204,24,71,97,442,93,1,67,17,65,1027,0,92,54,1714,55,788,404,69,0,35,46,506,0,0,6,3,0,1272,0,0,0,0,38,821,155,7,211,151,36,37,0,0,455,446,1,79,160,72,309,28,0,0,309,486,653,95,5,0,0,651,534,95
0,642,0,0,238,17,0,0,0,137,232,18,0,0,1006,0,0,0,0,0,0,4,766,0,0,0,660,0,0,0,0,0,1332,1,2,0,0,0,0,88,0,7,343,876,538,165,42,1,4,0,1001,0,131,980,439,291,213,117,40,5,2,359,422,425,342,1234,535,301,91,134,63,794,224,0,195,59,122,1872,0,65,46,5056,76,1348,556,100,4,82,0,975,0,0,22,5,0,1732,0,0,0,1,111,1032,119,0,840,398,288,68,0,0,1120,669,2,221,409,169,1401,136,0,0,1122,1297,969,628,374,0,52,1693,2386,485
0,351,0,1,18,0,0,0,0,61,8,1,0,2,241,0,0,0,0,0,0,1,268,0,0,0,139,0,0,0,0,0,315,0,1,1,0,0,2,2,0,0,109,358,121,27,9,1,0,0,198,0,2,281,80,30,22,21,5,0,0,58,75,37,19,322,65,8,0,0,0,157,31,0,4,4,0,1034,0,0,2,910,0,388,108,0,0,15,0,277,0,0,2,0,0,23,0,1,0,0,21,19,0,0,270,104,49,0,0,0,289,291,0,11,68,0,262,20,3,0,321,402,335,134,32,0,27,1082,1050,74
0,317,0,0,67,11,0,0,0,48,32,1,0,0,270,0,0,0,0,0,0,2,234,0,0,0,199,0,1,0,0,1,488,1,0,0,0,0,0,66,0,18,239,578,307,76,33,0,8,4,452,0,72,469,224,82,123,79,10,0,0,187,144,229,182,519,262,167,52,114,28,378,53,2,29,4,20,1232,0,68,44,1715,38,816,401,108,0,100,11,493,0,0,5,2,0,998,0,0,0,0,60,822,108,13,329,335,196,167,0,0,730,344,0,251,332,142,517,39,0,0,342,783,1032,500,323,0,49,832,997,140
0,545,2,0,50,4,0,1,0,75,34,3,0,0,505,2,0,0,0,0,1,1,250,0,0,1,305,0,0,0,0,0,668,0,0,0,0,0,0,15,0,0,46,444,154,20,2,0,0,1,221,0,28,372,96,24,13,0,1,2,0,79,73,46,7,382,87,34,3,5,0,251,30,0,10,3,0,909,0,0,2,831,0,361,59,2,0,0,0,246,0,1,3,0,0,142,0,0,0,0,20,65,5,0,171,103,73,0,0,0,302,245,1,56,75,48,435,13,0,1,449,474,352,161,59,0,0,1376,1054,98
0,302,0,0,4,0,0,0,0,39,6,6,1,0,149,0,0,0,0,0,0,2,149,0,0,0,71,0,0,0,0,0,313,0,0,0,0,0,0,55,0,7,146,440,238,98,58,0,6,6,347,0,13,272,107,101,93,38,17,3,0,96,158,65,69,272,130,95,0,10,3,198,19,0,14,12,7,867,0,0,0,727,0,309,94,15,0,15,0,175,0,0,3,0,0,255,0,0,0,0,9,205,18,0,151,153,140,5,0,0,299,321,0,133,71,30,293,12,0,0,334,590,570,226,76,0,4,732,741,20
0,3484,0,0,111,0,0,0,2,320,167,17,0,0,1652,0,0,0,0,0,0,10,1202,0,0,0,1165,4,2,0,0,0,2637,0,2,3,0,0,0,1572,0,459,3513,5522,5258,2494,1057,2,327,709,7503,0,934,6412,3755,2075,2491,1867,882,376,6,2300,2632,2033,1982,7410,4406,3673,898,1283,628,5410,1386,10,1501,237,687,12557,0,1921,858,11160,1049,8987,5005,1398,9,1319,375,5538,0,0,47,26,0,6620,0,0,0,0,254,3671,895,68,2389,1201,708,122,0,0,5194,2855,7,722,513,275,4502,35,0,0,2175,5984,4134,1247,598,2,100,5941,5276,277
0,88,0,0,67,13,0,0,0,44,22,3,0,0,327,1,0,0,0,0,0,1,111,0,0,2,191,0,1,0,0,0,352,0,0,0,0,0,1,38,0,0,140,408,247,82,10,0,7,0,452,0,57,497,232,91,83,88,25,4,0,179,278,168,124,515,253,161,34,61,27,334,87,1,111,6,29,888,0,115,86,1895,37,635,361,91,1,44,4,454,0,0,10,3,0,1266,0,0,0,0,32,956,104,3,325,260,154,66,3,1,388,677,0,278,390,116,540,16,0,0,282,552,657,271,235,0,95,676,885,64
0,92,0,0,28,0,0,0,0,41,39,1,0,0,247,0,0,0,0,0,1,0,156,0,0,0,168,0,0,0,0,0,497,0,0,0,0,0,0,0,1,0,43,319,73,13,3,0,0,0,91,0,0,145,25,23,9,0,6,0,0,47,46,2,0,255,101,1,2,0,0,117,46,1,9,0,0,680,0,0,0,744,0,344,13,0,0,0,0,151,0,0,2,1,0,36,0,1,0,0,15,35,5,0,175,90,4,0,0,0,211,130,1,27,0,95,305,9,1,0,303,327,141,75,44,0,0,808,748,39
1,24,1,0,347,63,0,0,0,90,343,52,0,0,1437,0,0,0,0,0,0,3,642,0,0,0,606,0,0,0,0,0,1670,0,2,3,0,0,7,98,0,20,561,1461,1059,323,147,0,25,55,1410,0,44,1416,566,272,349,239,85,30,2,271,389,203,213,1615,676,585,98,127,33,1114,235,0,272,17,79,2977,0,362,138,4869,86,2113,819,193,1,46,27,1089,0,0,23,12,0,3277,0,0,0,2,112,2171,568,50,421,429,140,94,88,0,1090,942,2,220,236,113,749,142,0,0,426,1184,833,327,194,0,79,2595,1115,569
1,261,0,0,29,0,0,0,0,58,15,3,0,0,364,0,0,0,0,0,0,0,112,0,0,0,169,0,0,0,0,0,357,0,0,0,0,0,0,24,0,0,106,433,158,39,13,0,0,2,291,0,53,398,122,100,55,29,14,0,0,120,158,97,133,340,39,11,0,84,13,194,14,0,60,4,53,961,0,11,0,690,0,630,116,10,0,1,0,329,0,0,1,0,0,46,0,0,0,0,23,12,0,0,826,734,659,440,0,0,719,596,1,411,850,854,643,3,0,0,647,878,634,595,401,2,235,1325,1216,18
